id,rel_image_path,rel_mask_path,split,dataset,dataset_format,crop_width,crop_height,iris_radius,pupil_radius,pupil_size,iris_size,iris_texture,lighting_skybox,skin_texture,head_pose
561,images/561.jpg,Masks/561.png,train,unity_eyes,unity_eyes_3c,235,152,41.41634750366211,5.084560733982086,0.0122767,0.9481483,eyeball_brown,cabin_2k,m02_color,"(16.2210, 174.1643, 0.0000)"
562,images/562.jpg,Masks/562.png,train,unity_eyes,unity_eyes_3c,201,132,37.87024688720703,18.935123443603516,0.08892342,0.9511067,eyeball_brown,cabin_2k,f01_color,"(10.1179, 205.9799, 0.0000)"
563,images/563.jpg,Masks/563.png,train,unity_eyes,unity_eyes_3c,213,132,37.32931137084961,5.599396705627441,-0.2698188,0.9637833,eyeball_brown,cabin_2k,m05_color,"(349.6978, 143.5069, 0.0000)"
564,images/564.jpg,Masks/564.png,train,unity_eyes,unity_eyes_3c,229,149,37.61576461791992,18.80788230895996,0.1316617,0.9335576,eyeball_brown,cabin_2k,m08_color,"(8.8886, 158.8067, 0.0000)"
565,images/565.jpg,Masks/565.png,train,unity_eyes,unity_eyes_3c,238,148,43.419578552246094,6.512936782836914,-0.317077,0.9957438,eyeball_brown,cabin_2k,m02_color,"(4.6779, 165.6389, 0.0000)"
566,images/566.jpg,Masks/566.png,train,unity_eyes,unity_eyes_3c,195,129,38.96827697753906,5.845241546630859,-0.03118576,0.9509619,eyeball_brown,cabin_2k,f04_color,"(357.6112, 216.3725, 0.0000)"
567,images/567.jpg,Masks/567.png,train,unity_eyes,unity_eyes_3c,232,145,35.67702102661133,17.838510513305664,0.1224383,0.9179835,eyeball_brown,cabin_2k,f05_color,"(341.8851, 156.2811, 0.0000)"
568,images/568.jpg,Masks/568.png,train,unity_eyes,unity_eyes_3c,208,138,35.9397087097168,5.390956306457519,-0.03114001,0.9357976,eyeball_green,cabin_2k,f03_color,"(11.5582, 206.4625, 0.0000)"
569,images/569.jpg,Masks/569.png,train,unity_eyes,unity_eyes_3c,193,123,40.4831428527832,6.07247142791748,-0.1061381,0.9387767,eyeball_green,oribi_2k,m02_color,"(359.4711, 206.2832, 0.0000)"
57,images/57.jpg,Masks/57.png,train,unity_eyes,unity_eyes_3c,212,154,40.749053955078125,20.374526977539062,0.06679677,0.9437401,eyeball_amber,courtyard_2k,f04_color,"(15.4523, 199.2557, 0.0000)"
570,images/570.jpg,Masks/570.png,train,unity_eyes,unity_eyes_3c,203,140,40.20878601074219,20.104393005371094,0.2215538,0.9548599,eyeball_grey,oribi_2k,m03_color,"(358.4523, 205.9313, 0.0000)"
571,images/571.jpg,Masks/571.png,train,unity_eyes,unity_eyes_3c,236,125,38.33491897583008,6.256523287796401,0.01632069,0.9119745,eyeball_amber,oribi_2k,f05_color,"(359.8920, 167.1899, 0.0000)"
572,images/572.jpg,Masks/572.png,train,unity_eyes,unity_eyes_3c,197,146,42.69879913330078,6.404819869995117,-0.3790213,0.9758458,eyeball_green,oribi_2k,f05_color,"(346.8584, 215.7627, 0.0000)"
573,images/573.jpg,Masks/573.png,train,unity_eyes,unity_eyes_3c,196,184,35.20646667480469,17.603233337402344,0.102386,0.9518573,eyeball_brown,oribi_2k,f03_color,"(341.9930, 217.0213, 0.0000)"
574,images/574.jpg,Masks/574.png,train,unity_eyes,unity_eyes_3c,187,130,41.377601623535156,20.688800811767578,0.1181612,0.99553,eyeball_brown,oribi_2k,f01_color,"(344.3683, 215.2406, 0.0000)"
575,images/575.jpg,Masks/575.png,train,unity_eyes,unity_eyes_3c,239,160,42.17774963378906,21.08887481689453,0.29152,0.9829186,eyeball_amber,oribi_2k,m05_color,"(3.3084, 175.1472, 0.0000)"
576,images/576.jpg,Masks/576.png,train,unity_eyes,unity_eyes_3c,234,150,35.424400329589844,17.712200164794922,0.3318416,0.9089843,eyeball_grey,oribi_2k,f03_color,"(6.2942, 150.5193, 0.0000)"
577,images/577.jpg,Masks/577.png,train,unity_eyes,unity_eyes_3c,204,178,35.398406982421875,17.699203491210938,0.4710556,0.9537526,eyeball_brown,oribi_2k,f04_color,"(340.3194, 209.6250, 0.0000)"
578,images/578.jpg,Masks/578.png,train,unity_eyes,unity_eyes_3c,227,128,38.804725646972656,5.820708847045898,-0.04552091,0.9823717,eyeball_brown,oribi_2k,m06_color,"(355.7408, 149.6242, 0.0000)"
579,images/579.jpg,Masks/579.png,train,unity_eyes,unity_eyes_3c,211,156,42.29433059692383,6.344149589538574,-0.1129601,0.9766753,eyeball_green,oribi_2k,m02_color,"(350.8086, 207.9977, 0.0000)"
58,images/58.jpg,Masks/58.png,train,unity_eyes,unity_eyes_3c,233,152,40.795509338378906,20.397754669189453,0.2404335,0.9978833,eyeball_brown,courtyard_2k,f05_color,"(341.4350, 167.3285, 0.0000)"
580,images/580.jpg,Masks/580.png,train,unity_eyes,unity_eyes_3c,237,130,42.19873046875,6.3298095703124995,-0.1389154,0.9706018,eyeball_brown,oribi_2k,f02_color,"(346.8607, 164.6142, 0.0000)"
581,images/581.jpg,Masks/581.png,train,unity_eyes,unity_eyes_3c,235,161,41.439876556396484,20.719938278198242,0.08039445,0.9581163,eyeball_brown,oribi_2k,f05_color,"(353.2003, 155.7424, 0.0000)"
582,images/582.jpg,Masks/582.png,train,unity_eyes,unity_eyes_3c,225,147,36.27140808105469,17.590707998405456,0.04849745,0.916417,eyeball_brown,oribi_2k,m13_color,"(10.1269, 154.8953, 0.0000)"
583,images/583.jpg,Masks/583.png,train,unity_eyes,unity_eyes_3c,196,157,42.761497497558594,21.380748748779297,0.1482038,0.9952846,eyeball_brown,oribi_2k,m08_color,"(2.1715, 216.2822, 0.0000)"
584,images/584.jpg,Masks/584.png,train,unity_eyes,unity_eyes_3c,229,148,41.83357238769531,6.275035858154297,-0.2155365,0.9684093,eyeball_grey,oribi_2k,f04_color,"(14.7669, 145.6425, 0.0000)"
585,images/585.jpg,Masks/585.png,train,unity_eyes,unity_eyes_3c,226,136,33.31431579589844,16.65715789794922,0.3316961,0.9047909,eyeball_brown,oribi_2k,m03_color,"(15.3847, 187.6961, 0.0000)"
586,images/586.jpg,Masks/586.png,train,unity_eyes,unity_eyes_3c,224,141,36.12568664550781,18.062843322753906,0.1069414,0.9758151,eyeball_green,oribi_2k,m14_color,"(8.4993, 195.9897, 0.0000)"
587,images/587.jpg,Masks/587.png,train,unity_eyes,unity_eyes_3c,233,163,37.830780029296875,5.674617004394531,-0.02476021,0.9326442,eyeball_brown,oribi_2k,m11_color,"(353.2823, 179.1006, 0.0000)"
588,images/588.jpg,Masks/588.png,train,unity_eyes,unity_eyes_3c,214,137,38.51940155029297,19.259700775146484,0.3572247,0.9475871,eyeball_amber,oribi_2k,m02_color,"(15.5112, 203.9249, 0.0000)"
589,images/589.jpg,Masks/589.png,train,unity_eyes,unity_eyes_3c,216,147,38.721275329589844,19.360637664794922,0.2712869,0.9198028,eyeball_amber,oribi_2k,f02_color,"(13.2807, 145.1762, 0.0000)"
59,images/59.jpg,Masks/59.png,train,unity_eyes,unity_eyes_3c,177,125,37.55858612060547,18.779293060302734,0.2242096,0.9713417,eyeball_brown,DF360_003_Ref,m01_color,"(7.7200, 215.9099, 0.0000)"
590,images/590.jpg,Masks/590.png,train,unity_eyes,unity_eyes_3c,244,165,37.03799057006836,10.767321646222687,0.02907102,0.9240919,eyeball_brown,oribi_2k,f02_color,"(356.1969, 180.4506, 0.0000)"
591,images/591.jpg,Masks/591.png,train,unity_eyes,unity_eyes_3c,208,155,34.78112030029297,17.390560150146484,0.09660978,0.9879298,eyeball_brown,oribi_2k,m11_color,"(341.0244, 209.2021, 0.0000)"
592,images/592.jpg,Masks/592.png,train,unity_eyes,unity_eyes_3c,210,146,39.57534408569336,19.78767204284668,0.1697043,0.9087911,eyeball_amber,oribi_2k,m08_color,"(2.1947, 203.4796, 0.0000)"
593,images/593.jpg,Masks/593.png,train,unity_eyes,unity_eyes_3c,249,171,36.15228271484375,18.076141357421875,0.1262918,0.9000776,eyeball_brown,oribi_2k,m04_color,"(10.4450, 167.6747, 0.0000)"
594,images/594.jpg,Masks/594.png,train,unity_eyes,unity_eyes_3c,178,165,37.022491455078125,18.511245727539062,0.1062425,0.9438776,eyeball_brown,oribi_2k,f03_color,"(343.7711, 218.0529, 0.0000)"
595,images/595.jpg,Masks/595.png,train,unity_eyes,unity_eyes_3c,238,159,35.45216369628906,17.72608184814453,0.173622,0.9091459,eyeball_brown,oribi_2k,m14_color,"(345.7914, 158.8726, 0.0000)"
596,images/596.jpg,Masks/596.png,train,unity_eyes,unity_eyes_3c,223,155,39.211769104003906,1.0,0.0006210001,0.9904575,eyeball_amber,oribi_2k,m12_color,"(11.0046, 197.0024, 0.0000)"
597,images/597.jpg,Masks/597.png,train,unity_eyes,unity_eyes_3c,249,170,37.669708251953125,5.650456237792969,-0.2231813,0.9526635,eyeball_brown,oribi_2k,m10_color,"(352.0578, 175.7491, 0.0000)"
598,images/598.jpg,Masks/598.png,train,unity_eyes,unity_eyes_3c,232,150,38.53712463378906,5.780568695068359,-0.0009562732,0.9214388,eyeball_grey_1,oribi_2k,m11_color,"(13.4924, 175.6584, 0.0000)"
599,images/599.jpg,Masks/599.png,train,unity_eyes,unity_eyes_3c,187,132,34.41249084472656,5.161873626708984,-0.0231544,0.9527269,eyeball_green,Protospace_A_Ref,m11_color,"(4.0765, 219.9966, 0.0000)"
6,images/6.jpg,Masks/6.png,train,unity_eyes,unity_eyes_3c,235,128,39.090415954589844,5.863562393188476,-0.4041875,0.9188619,eyeball_grey,bergen_2k,f01_color,"(351.4364, 174.2793, 0.0000)"
60,images/60.jpg,Masks/60.png,train,unity_eyes,unity_eyes_3c,234,124,40.195091247558594,20.097545623779297,0.2355275,0.9155675,eyeball_grey_1,DF360_003_Ref,m05_color,"(343.0511, 156.1702, 0.0000)"
600,images/600.jpg,Masks/600.png,train,unity_eyes,unity_eyes_3c,242,131,39.87782287597656,5.856285592927551,0.01468557,0.9137229,eyeball_brown,Protospace_A_Ref,f01_color,"(345.1322, 162.7548, 0.0000)"
601,images/601.jpg,Masks/601.png,train,unity_eyes,unity_eyes_3c,235,137,40.2971076965332,6.0445661544799805,-0.3368408,0.9224452,eyeball_grey_1,Protospace_A_Ref,m01_color,"(355.8450, 174.9375, 0.0000)"
602,images/602.jpg,Masks/602.png,train,unity_eyes,unity_eyes_3c,192,146,41.0305290222168,2.734087354828186,0.006663544,0.9348287,eyeball_grey,Protospace_A_Ref,m06_color,"(356.8904, 211.6745, 0.0000)"
603,images/603.jpg,Masks/603.png,train,unity_eyes,unity_eyes_3c,225,170,31.179790496826172,4.676968574523926,-0.0352038,0.9746186,eyeball_brown,Protospace_A_Ref,m03_color,"(354.1586, 141.9590, 0.0000)"
604,images/604.jpg,Masks/604.png,train,unity_eyes,unity_eyes_3c,190,123,32.97727966308594,4.94659194946289,-0.1699738,0.9675452,eyeball_grey,Protospace_A_Ref,m04_color,"(350.6800, 215.9240, 0.0000)"
605,images/605.jpg,Masks/605.png,train,unity_eyes,unity_eyes_3c,209,145,38.57481002807617,19.287405014038086,0.2478611,0.9389528,eyeball_brown,Protospace_A_Ref,m01_color,"(344.2407, 201.6270, 0.0000)"
606,images/606.jpg,Masks/606.png,train,unity_eyes,unity_eyes_3c,217,130,34.76581573486328,17.38290786743164,0.08183067,0.9210399,eyeball_brown,Protospace_A_Ref,m14_color,"(10.9685, 201.9680, 0.0000)"
607,images/607.jpg,Masks/607.png,train,unity_eyes,unity_eyes_3c,221,159,32.284488677978516,4.842673301696777,-0.1179199,0.9815193,eyeball_brown,Protospace_A_Ref,m11_color,"(5.8231, 143.1503, 0.0000)"
608,images/608.jpg,Masks/608.png,train,unity_eyes,unity_eyes_3c,195,168,34.839088439941406,8.241590503894043,0.02365616,0.9803804,eyeball_grey,Protospace_A_Ref,m03_color,"(358.9008, 213.0808, 0.0000)"
609,images/609.jpg,Masks/609.png,train,unity_eyes,unity_eyes_3c,206,166,35.883567810058594,5.382535171508789,-0.2723766,0.9635212,eyeball_grey,Protospace_A_Ref,m08_color,"(346.7775, 208.1891, 0.0000)"
61,images/61.jpg,Masks/61.png,train,unity_eyes,unity_eyes_3c,225,161,33.667510986328125,5.050126647949218,-0.1324909,0.9488829,eyeball_brown,DF360_003_Ref,m09_color,"(347.5593, 194.6983, 0.0000)"
610,images/610.jpg,Masks/610.png,train,unity_eyes,unity_eyes_3c,236,150,39.86381530761719,19.931907653808594,0.1539322,0.9128872,eyeball_green,Protospace_A_Ref,m15_color,"(15.5320, 190.2057, 0.0000)"
611,images/611.jpg,Masks/611.png,train,unity_eyes,unity_eyes_3c,218,144,38.145957946777344,5.721893692016601,-0.05421327,0.9516314,eyeball_brown,Protospace_A_Ref,m11_color,"(358.2943, 141.4645, 0.0000)"
612,images/612.jpg,Masks/612.png,train,unity_eyes,unity_eyes_3c,229,165,35.13905334472656,5.2708580017089846,-0.1875404,0.9453254,eyeball_brown,Protospace_A_Ref,f01_color,"(19.5265, 145.4050, 0.0000)"
613,images/613.jpg,Masks/613.png,train,unity_eyes,unity_eyes_3c,228,179,36.992835998535156,18.496417999267578,0.3029155,0.919494,eyeball_grey_1,Protospace_A_Ref,m06_color,"(14.8778, 199.6758, 0.0000)"
614,images/614.jpg,Masks/614.png,train,unity_eyes,unity_eyes_3c,213,112,42.82884979248047,6.42432746887207,-0.373042,0.9851897,eyeball_green,Protospace_A_Ref,m04_color,"(343.7805, 192.6413, 0.0000)"
615,images/615.jpg,Masks/615.png,train,unity_eyes,unity_eyes_3c,214,132,38.16075134277344,19.08037567138672,0.06779349,0.9560744,eyeball_green,Protospace_A_Ref,m05_color,"(8.8846, 192.5861, 0.0000)"
616,images/616.jpg,Masks/616.png,train,unity_eyes,unity_eyes_3c,246,167,38.204280853271484,11.082072384659957,0.02900741,0.9153557,eyeball_brown,Protospace_A_Ref,f03_color,"(350.5118, 171.4877, 0.0000)"
617,images/617.jpg,Masks/617.png,train,unity_eyes,unity_eyes_3c,204,151,41.98528289794922,17.797851118892673,0.04239069,0.9873955,eyeball_brown,Protospace_A_Ref,m06_color,"(17.4808, 212.3797, 0.0000)"
618,images/618.jpg,Masks/618.png,train,unity_eyes,unity_eyes_3c,231,140,34.82426452636719,17.412132263183594,0.08789953,0.9820139,eyeball_brown,Protospace_A_Ref,m09_color,"(12.2456, 193.1059, 0.0000)"
619,images/619.jpg,Masks/619.png,train,unity_eyes,unity_eyes_3c,213,128,32.655487060546875,4.898323059082031,-0.2036962,0.9633982,eyeball_brown,Protospace_A_Ref,m04_color,"(4.4878, 141.6460, 0.0000)"
62,images/62.jpg,Masks/62.png,train,unity_eyes,unity_eyes_3c,232,145,38.01335144042969,5.702002716064453,-0.02131594,0.971755,eyeball_brown,DF360_003_Ref,m02_color,"(340.2295, 191.5285, 0.0000)"
620,images/620.jpg,Masks/620.png,train,unity_eyes,unity_eyes_3c,243,177,38.22663879394531,19.113319396972656,0.05839915,0.938113,eyeball_brown,Protospace_A_Ref,f01_color,"(2.7758, 160.5708, 0.0000)"
621,images/621.jpg,Masks/621.png,train,unity_eyes,unity_eyes_3c,242,174,38.373016357421875,19.186508178710938,0.07660784,0.9160032,eyeball_brown,Protospace_A_Ref,m05_color,"(4.5491, 175.3903, 0.0000)"
622,images/622.jpg,Masks/622.png,train,unity_eyes,unity_eyes_3c,231,138,41.22111129760742,6.1831666946411135,-0.2510616,0.9672289,eyeball_brown,Protospace_A_Ref,f01_color,"(12.0449, 149.4684, 0.0000)"
623,images/623.jpg,Masks/623.png,train,unity_eyes,unity_eyes_3c,237,121,37.5969352722168,5.639540290832519,-0.1379755,0.9296224,eyeball_amber,Protospace_A_Ref,f03_color,"(344.7509, 166.3878, 0.0000)"
624,images/624.jpg,Masks/624.png,train,unity_eyes,unity_eyes_3c,214,146,39.77227783203125,19.886138916015625,0.1725253,0.9894022,eyeball_grey_1,Protospace_A_Ref,m09_color,"(14.4081, 204.9095, 0.0000)"
625,images/625.jpg,Masks/625.png,train,unity_eyes,unity_eyes_3c,249,166,36.6390380859375,5.4958557128906245,-0.2285261,0.9025472,eyeball_brown,Protospace_A_Ref,m15_color,"(343.9975, 176.7960, 0.0000)"
626,images/626.jpg,Masks/626.png,train,unity_eyes,unity_eyes_3c,236,142,40.193092346191406,17.969266471035002,0.04470735,0.9758987,eyeball_brown,Protospace_A_Ref,m04_color,"(2.2123, 174.4451, 0.0000)"
627,images/627.jpg,Masks/627.png,train,unity_eyes,unity_eyes_3c,234,161,40.49846649169922,6.074769973754883,-0.02673845,0.9205731,eyeball_brown,Protospace_A_Ref,f01_color,"(12.7141, 192.6031, 0.0000)"
628,images/628.jpg,Masks/628.png,train,unity_eyes,unity_eyes_3c,195,138,32.951900482177734,4.94278507232666,-0.1790864,0.9007491,eyeball_amber,Protospace_A_Ref,m14_color,"(2.5626, 205.8709, 0.0000)"
629,images/629.jpg,Masks/629.png,train,unity_eyes,unity_eyes_3c,229,166,40.437522888183594,6.0656284332275385,-0.02072379,0.9384864,eyeball_brown,st_lucia_beach_2k,m11_color,"(14.4159, 193.5079, 0.0000)"
63,images/63.jpg,Masks/63.png,train,unity_eyes,unity_eyes_3c,235,154,39.017616271972656,19.508808135986328,0.1056764,0.9699017,eyeball_brown,DF360_003_Ref,m02_color,"(340.5114, 174.2761, 0.0000)"
630,images/630.jpg,Masks/630.png,train,unity_eyes,unity_eyes_3c,188,150,35.145263671875,5.27178955078125,-0.05324309,0.99258,eyeball_brown,st_lucia_beach_2k,f02_color,"(358.2512, 213.5976, 0.0000)"
631,images/631.jpg,Masks/631.png,train,unity_eyes,unity_eyes_3c,233,163,35.82737350463867,17.913686752319336,0.2451935,0.9642073,eyeball_brown,st_lucia_beach_2k,m04_color,"(350.7155, 164.6158, 0.0000)"
632,images/632.jpg,Masks/632.png,train,unity_eyes,unity_eyes_3c,202,157,38.83433532714844,5.8251502990722654,-0.05568634,0.9707201,eyeball_brown,st_lucia_beach_2k,m02_color,"(345.9712, 215.9186, 0.0000)"
633,images/633.jpg,Masks/633.png,train,unity_eyes,unity_eyes_3c,199,146,40.78065490722656,6.117098236083984,-0.05488834,0.9337716,eyeball_brown,st_lucia_beach_2k,m11_color,"(6.0996, 141.0342, 0.0000)"
634,images/634.jpg,Masks/634.png,train,unity_eyes,unity_eyes_3c,197,129,36.58452606201172,18.29226303100586,0.4684258,0.9937245,eyeball_brown,st_lucia_beach_2k,m02_color,"(353.0424, 213.1444, 0.0000)"
635,images/635.jpg,Masks/635.png,train,unity_eyes,unity_eyes_3c,224,135,35.68476104736328,17.84238052368164,0.07484943,0.9157695,eyeball_brown,st_lucia_beach_2k,f01_color,"(12.0639, 203.0698, 0.0000)"
636,images/636.jpg,Masks/636.png,train,unity_eyes,unity_eyes_3c,216,124,34.47349548339844,17.23674774169922,0.1355922,0.9087281,eyeball_brown,st_lucia_beach_2k,f05_color,"(354.0811, 194.8212, 0.0000)"
637,images/637.jpg,Masks/637.png,train,unity_eyes,unity_eyes_3c,191,127,36.346038818359375,18.173019409179688,0.09950193,0.9424538,eyeball_brown,st_lucia_beach_2k,m13_color,"(355.8291, 218.5718, 0.0000)"
638,images/638.jpg,Masks/638.png,train,unity_eyes,unity_eyes_3c,213,153,38.677860260009766,19.338930130004883,0.2549874,0.9442436,eyeball_brown,st_lucia_beach_2k,m06_color,"(345.8027, 197.8535, 0.0000)"
639,images/639.jpg,Masks/639.png,train,unity_eyes,unity_eyes_3c,221,119,34.87117004394531,17.435585021972656,0.4568646,0.9169845,eyeball_brown,st_lucia_beach_2k,m13_color,"(359.7942, 149.7470, 0.0000)"
64,images/64.jpg,Masks/64.png,train,unity_eyes,unity_eyes_3c,234,165,38.14568328857422,19.07284164428711,0.2862126,0.9197289,eyeball_brown,DF360_003_Ref,m05_color,"(359.5612, 160.5090, 0.0000)"
640,images/640.jpg,Masks/640.png,train,unity_eyes,unity_eyes_3c,235,140,40.75404357910156,6.113106536865234,-0.1124182,0.9926993,eyeball_brown,st_lucia_beach_2k,m13_color,"(8.4765, 175.9767, 0.0000)"
641,images/641.jpg,Masks/641.png,train,unity_eyes,unity_eyes_3c,207,133,40.72697448730469,20.363487243652344,0.5397129,0.9620529,eyeball_brown,st_lucia_beach_2k,m04_color,"(344.9510, 209.2489, 0.0000)"
642,images/642.jpg,Masks/642.png,train,unity_eyes,unity_eyes_3c,232,170,36.86868667602539,5.530303001403809,-0.09538714,0.9548449,eyeball_brown,st_lucia_beach_2k,f04_color,"(348.0532, 147.9209, 0.0000)"
643,images/643.jpg,Masks/643.png,train,unity_eyes,unity_eyes_3c,208,164,31.51995086669922,4.7279926300048825,-0.04181948,0.902423,eyeball_amber,st_lucia_beach_2k,f01_color,"(353.5525, 212.0041, 0.0000)"
644,images/644.jpg,Masks/644.png,train,unity_eyes,unity_eyes_3c,241,148,37.48356628417969,5.622534942626953,-0.2163032,0.9491354,eyeball_brown,st_lucia_beach_2k,m14_color,"(348.0224, 165.2265, 0.0000)"
645,images/645.jpg,Masks/645.png,train,unity_eyes,unity_eyes_3c,229,152,39.394989013671875,13.80225895237732,0.03503557,0.9035423,eyeball_grey_1,st_lucia_beach_2k,m11_color,"(0.1189, 155.8606, 0.0000)"
646,images/646.jpg,Masks/646.png,train,unity_eyes,unity_eyes_3c,237,150,37.53980255126953,5.630970382690429,-0.01671932,0.9177253,eyeball_brown,st_lucia_beach_2k,f05_color,"(344.1558, 168.3485, 0.0000)"
647,images/647.jpg,Masks/647.png,train,unity_eyes,unity_eyes_3c,232,147,43.65255355834961,6.547883033752441,-0.08704665,0.9970629,eyeball_green,st_lucia_beach_2k,f01_color,"(15.6601, 187.3413, 0.0000)"
648,images/648.jpg,Masks/648.png,train,unity_eyes,unity_eyes_3c,200,173,38.72124099731445,19.360620498657227,0.2621073,0.9627412,eyeball_green,st_lucia_beach_2k,m14_color,"(354.9405, 211.2443, 0.0000)"
649,images/649.jpg,Masks/649.png,train,unity_eyes,unity_eyes_3c,218,156,35.441612243652344,5.316241836547851,-0.1593103,0.9976476,eyeball_brown,st_lucia_beach_2k,m12_color,"(355.4072, 204.4609, 0.0000)"
65,images/65.jpg,Masks/65.png,train,unity_eyes,unity_eyes_3c,223,155,38.39849853515625,7.787257741278077,0.02028011,0.9513044,eyeball_brown,DF360_003_Ref,m01_color,"(349.8429, 198.9261, 0.0000)"
650,images/650.jpg,Masks/650.png,train,unity_eyes,unity_eyes_3c,234,135,32.78428649902344,16.39214324951172,0.1512067,0.900281,eyeball_brown,st_lucia_beach_2k,m06_color,"(350.7660, 153.3638, 0.0000)"
651,images/651.jpg,Masks/651.png,train,unity_eyes,unity_eyes_3c,240,147,38.867042541503906,5.830056381225586,-0.2243506,0.9801431,eyeball_green,st_lucia_beach_2k,m09_color,"(12.9188, 165.0878, 0.0000)"
652,images/652.jpg,Masks/652.png,train,unity_eyes,unity_eyes_3c,223,134,38.93159484863281,19.465797424316406,0.05962934,0.9541123,eyeball_brown,st_lucia_beach_2k,m11_color,"(18.1312, 185.4495, 0.0000)"
653,images/653.jpg,Masks/653.png,train,unity_eyes,unity_eyes_3c,244,164,39.37109375,5.9056640625,-0.16001,0.9144781,eyeball_brown,st_lucia_beach_2k,f04_color,"(358.9883, 172.0471, 0.0000)"
654,images/654.jpg,Masks/654.png,train,unity_eyes,unity_eyes_3c,224,125,38.38785934448242,1.875484933705902,0.00488562,0.9360124,eyeball_grey,st_lucia_beach_2k,m05_color,"(8.4884, 188.7702, 0.0000)"
655,images/655.jpg,Masks/655.png,train,unity_eyes,unity_eyes_3c,203,180,36.7649040222168,1.0,0.0001021492,0.904739,eyeball_brown,st_lucia_beach_2k,m06_color,"(354.8427, 212.5751, 0.0000)"
656,images/656.jpg,Masks/656.png,train,unity_eyes,unity_eyes_3c,234,159,41.49064636230469,6.223596954345703,-0.02812167,0.9701502,eyeball_grey,st_lucia_beach_2k,f05_color,"(355.1572, 182.5775, 0.0000)"
657,images/657.jpg,Masks/657.png,train,unity_eyes,unity_eyes_3c,237,159,35.38414764404297,17.692073822021484,0.3336313,0.9169615,eyeball_brown,st_lucia_beach_2k,m02_color,"(11.5436, 153.7011, 0.0000)"
658,images/658.jpg,Masks/658.png,train,unity_eyes,unity_eyes_3c,236,151,37.765586853027344,5.664838027954102,-0.1384857,0.9042078,eyeball_amber,st_lucia_beach_2k,f05_color,"(9.8968, 184.0419, 0.0000)"
659,images/659.jpg,Masks/659.png,train,unity_eyes,unity_eyes_3c,237,134,33.89821243286133,2.341073940270653,0.006906187,0.9032093,eyeball_brown,DF360_008b_Ref,m09_color,"(7.8359, 166.8423, 0.0000)"
66,images/66.jpg,Masks/66.png,train,unity_eyes,unity_eyes_3c,237,144,39.26295471191406,13.260399410014344,0.03377331,0.9593387,eyeball_brown,DF360_003_Ref,f03_color,"(354.2013, 181.4765, 0.0000)"
660,images/660.jpg,Masks/660.png,train,unity_eyes,unity_eyes_3c,219,162,40.34894943237305,6.052342414855957,-0.02324955,0.9291165,eyeball_green,DF360_008b_Ref,m10_color,"(347.7108, 202.4389, 0.0000)"
661,images/661.jpg,Masks/661.png,train,unity_eyes,unity_eyes_3c,236,149,42.30949401855469,6.346424102783203,-0.01527455,0.9747565,eyeball_brown,DF360_008b_Ref,m15_color,"(9.3730, 171.0710, 0.0000)"
662,images/662.jpg,Masks/662.png,train,unity_eyes,unity_eyes_3c,235,159,39.55388641357422,5.933082962036132,-0.250842,0.9517254,eyeball_grey_1,DF360_008b_Ref,m05_color,"(358.4380, 168.6085, 0.0000)"
663,images/663.jpg,Masks/663.png,train,unity_eyes,unity_eyes_3c,238,151,37.02880096435547,18.514400482177734,0.07679989,0.9609859,eyeball_brown,DF360_008b_Ref,m01_color,"(3.5867, 162.3099, 0.0000)"
664,images/664.jpg,Masks/664.png,train,unity_eyes,unity_eyes_3c,229,167,42.041805267333984,1.0,0.001217768,0.9968879,eyeball_brown,DF360_008b_Ref,m05_color,"(358.5266, 195.8527, 0.0000)"
665,images/665.jpg,Masks/665.png,train,unity_eyes,unity_eyes_3c,231,168,37.785343170166016,5.667801475524902,-0.1623232,0.9074335,eyeball_green,DF360_008b_Ref,m04_color,"(349.4536, 192.4370, 0.0000)"
666,images/666.jpg,Masks/666.png,train,unity_eyes,unity_eyes_3c,232,144,41.23804473876953,20.619022369384766,0.1711988,0.963968,eyeball_brown,DF360_008b_Ref,m15_color,"(345.4257, 181.5644, 0.0000)"
667,images/667.jpg,Masks/667.png,train,unity_eyes,unity_eyes_3c,199,146,41.45048141479492,20.72524070739746,0.1878208,0.9486231,eyeball_amber,DF360_008b_Ref,f04_color,"(349.3008, 215.2029, 0.0000)"
668,images/668.jpg,Masks/668.png,train,unity_eyes,unity_eyes_3c,237,166,38.21548080444336,5.732322120666503,-0.2060864,0.9729578,eyeball_grey_1,DF360_008b_Ref,m06_color,"(348.8801, 180.7012, 0.0000)"
669,images/669.jpg,Masks/669.png,train,unity_eyes,unity_eyes_3c,232,162,41.014984130859375,6.152247619628906,-0.008622609,0.9763594,eyeball_brown,DF360_008b_Ref,f05_color,"(344.4582, 153.7916, 0.0000)"
67,images/67.jpg,Masks/67.png,train,unity_eyes,unity_eyes_3c,225,154,31.91810417175293,15.959052085876465,0.1197717,0.9871488,eyeball_grey,DF360_003_Ref,m07_color,"(16.8771, 141.4162, 0.0000)"
670,images/670.jpg,Masks/670.png,train,unity_eyes,unity_eyes_3c,231,140,41.26678466796875,20.633392333984375,0.4002316,0.9409546,eyeball_grey,DF360_008b_Ref,m05_color,"(1.0126, 183.3309, 0.0000)"
671,images/671.jpg,Masks/671.png,train,unity_eyes,unity_eyes_3c,239,151,40.071495056152344,6.010724258422852,-0.02612193,0.9320735,eyeball_green,DF360_008b_Ref,m08_color,"(340.5154, 169.3872, 0.0000)"
